sujeto,condicion,ventana,RMS,MAV,WL,ZC,SSC,WAMP,MNF,MDF,Power
Sujeto3,Moderado,39,0.0018580614490873665,0.00042859293959060415,0.845652417214772,11,217,19,88.68371661017157,60.0,6.14965555268463e-06
Sujeto3,Moderado,40,0.003818259159650242,0.0007408686203476643,1.5237055540516595,13,215,41,85.08078682780555,84.0,9.62990555611015e-06
Sujeto3,Moderado,41,0.004372600269033468,0.0007081959578915034,1.9898775011199947,16,182,60,98.70730252783298,94.0,5.301640595819925e-05
Sujeto3,Moderado,42,0.0034129381268234583,0.0006269158574244714,2.085753282223144,27,252,62,129.75995418086748,115.5,1.9717672920780284e-05
Sujeto3,Moderado,43,0.003864405729401955,0.0009244688993805525,2.3071500748682547,27,323,68,86.321997142577,62.0,3.7121500974512924e-05
Sujeto3,Moderado,44,0.003519243937239864,0.0007004006145458048,1.6635727168759695,16,235,51,72.92409207549794,58.5,2.0969671971772566e-05
Sujeto3,Moderado,45,0.0024822128227235257,0.0003274515799603235,0.8752154951619604,9,132,27,100.24021522424218,96.0,1.791328069209209e-05
Sujeto2,Moderado,1,0.0007104301247151184,9.50652012412161e-05,0.1901164683751648,6,68,6,194.80836637153706,190.5,3.9799564632423354e-07
Sujeto2,Moderado,2,0.0010229472154836816,0.00012657015940484433,0.31891769056672686,5,120,9,159.74510461640384,171.5,2.686477609677438e-06
Sujeto2,Moderado,3,0.005069552002266324,0.0006515011360163174,1.8088527772060823,19,205,46,95.17040092897484,85.5,5.477620849173441e-05
Sujeto2,Moderado,4,0.005034164460669522,0.0005621956104313449,1.7111018910885476,18,126,44,129.90554722512707,104.5,1.0301261624815557e-05
Sujeto2,Moderado,5,0.0012726136220440013,0.00010788567500495066,0.5694033762195162,12,86,22,195.39273312055465,191.0,2.8915424044308736e-06
Sujeto2,Moderado,6,0.0025847034699412663,0.0003700959016384556,0.7865029455126107,11,93,24,195.0434876860586,190.5,2.578045954119424e-06
Sujeto2,Moderado,7,0.0026599672271510884,0.00042332183995914965,0.8148301325375455,7,182,16,69.2139782587721,38.5,1.3381615087536954e-05
Sujeto2,Moderado,8,0.001212644085180605,0.0001789996764122888,0.4645337180554785,4,226,7,83.08395978468239,64.5,8.755138928850065e-07
Sujeto2,Moderado,9,0.0029644882435395014,0.00036698925677266923,1.2739228966782254,14,184,41,134.7672775757353,117.0,1.6070738009325666e-05
Sujeto2,Moderado,10,0.004215743390689144,0.0007201160621508274,2.88404854785636,37,293,96,123.06295294211701,107.0,5.0666065055535183e-05
Sujeto2,Moderado,11,0.0030437181612574735,0.00042119878492522097,1.7775127311880043,25,202,58,96.36497744995351,68.5,1.2060803654751611e-05
Sujeto2,Moderado,12,0.00296077164461388,0.0004625893050810679,0.9758982593114806,10,144,25,54.49979597623417,51.5,2.2448739503142098e-05
Sujeto2,Moderado,13,0.003422410810072609,0.0005883742025641036,1.7263351191876086,23,246,50,85.5651066562409,55.5,5.455242112659522e-06
Sujeto2,Moderado,14,0.0026714269107661576,0.00043782646801276384,1.9185167150348819,31,294,59,177.71337294310737,184.0,1.7011018665977117e-05
Sujeto2,Moderado,15,0.0020200977916514074,0.00033777471735961,1.1071298530160303,16,247,31,152.6346507078361,157.5,8.992585767388877e-06
Sujeto2,Moderado,16,0.0017963998636737408,0.00029144288989910026,0.3320139657814908,2,159,6,44.36615720770006,42.5,6.781437095136973e-06
Sujeto2,Moderado,17,0.0027902086421439216,0.000643684890130873,1.1913677028509124,12,231,25,72.32207564880679,44.5,1.8281796346147313e-05
Sujeto2,Moderado,18,0.004632010931485483,0.0010731647099613373,3.162693023670374,36,366,87,107.34955823967489,71.0,4.4288990280562386e-05
Sujeto2,Moderado,19,0.005386068874150631,0.0012854542209203863,4.124786644192925,51,427,131,103.38743240069489,81.0,7.202665983171019e-05
Sujeto2,Moderado,20,0.00356582729652692,0.0007049090911096279,2.2214226859669863,32,333,73,100.69841158267779,95.5,3.164931581246601e-05
Sujeto2,Moderado,21,0.002184969484746138,0.0003987184719879868,1.1933248476397276,16,232,34,111.28926939520841,97.5,1.1367239453167946e-05
Sujeto2,Moderado,22,0.003777427912927723,0.0006911605154337478,2.337566013290674,25,257,65,131.4093353839205,131.5,2.8088567885312992e-05
Sujeto2,Moderado,23,0.0032576313176043317,0.0005066599706373108,1.7809167730468067,20,245,45,148.6816595543226,144.0,3.0325997524616567e-05
Sujeto2,Moderado,24,0.0016498020738168295,0.0003470039093653085,0.8533869094178177,10,234,17,122.3085246735042,110.0,4.923234695102488e-06
Sujeto2,Moderado,25,0.003256544888561934,0.0006596218047496454,2.3589957241032598,28,317,66,141.44991770154098,131.0,1.80170322141312e-05
Sujeto2,Moderado,26,0.0038046297186643094,0.0007635591921863297,2.775249742271658,34,309,80,150.34217418045031,143.0,3.4181737622250874e-05
Sujeto2,Moderado,27,0.0024601956028496973,0.00034136502117115077,1.021132576174819,12,166,27,77.12393390243355,51.5,1.0129522335690879e-05
Sujeto2,Moderado,28,0.002588755776364691,0.0003000253973071418,1.2478035757423467,18,164,44,154.61263007123125,148.5,1.5101089619335973e-05
Sujeto2,Moderado,29,0.002626555203565994,0.00035283166088129274,1.2832381388069367,18,195,44,160.15242876100137,155.0,1.758305740425869e-05
Sujeto2,Moderado,30,0.000479285574469957,9.383574756675695e-05,0.06354564380551296,0,126,0,24.709409897786504,23.5,4.880969156323204e-07
Sujeto2,Moderado,31,0.00017777437579731022,3.858707415838787e-05,0.02258878068445143,0,85,0,15.305726976383283,12.5,2.6952990773605593e-08
Sujeto2,Moderado,32,0.0012483586972100635,0.0001606015062907995,0.535214757604098,8,151,14,87.56196393291857,29.0,2.8403647350227107e-06
Sujeto2,Moderado,33,0.0017081013372400883,0.0003504600006133157,0.8258267061107611,11,224,20,123.10341691460283,119.0,5.878021582836923e-06
Sujeto2,Moderado,34,0.001484208321831428,0.0003447932373854519,0.4580438665271331,3,184,6,75.99063333467666,28.5,4.689830894835873e-06
Sujeto2,Moderado,35,0.0017748721968180706,0.0004492370613173904,0.4326706631369077,0,201,0,30.973043157212647,29.0,6.324690216615303e-06
Sujeto2,Moderado,36,0.0015187280261061734,0.0002952546523288707,0.26707528420021803,0,120,0,25.93613105980176,25.0,1.8999400809001658e-06
Sujeto2,Moderado,37,0.00020476476230641742,2.3002952357900607e-05,0.04693866890299607,0,89,0,178.38049459313973,183.5,1.2884048505700184e-07
Sujeto2,Moderado,38,0.0014286269935283452,0.00011987902649851281,0.48481024076065427,5,134,13,193.82281321044408,189.5,3.4393659229217077e-06
Sujeto2,Moderado,39,0.0016294283436858968,0.00023632928286293917,0.6637244758025487,7,198,18,142.69922838505033,132.0,5.892897019348288e-06
Sujeto2,Moderado,40,0.0008355792724406925,0.00016742050999147965,0.27010287799592947,2,191,5,81.81358662638401,28.5,8.958500312955934e-07
Sujeto2,Moderado,41,0.0017780525899498043,0.00027878888317905536,0.329407657662098,0,130,0,35.72110774099541,27.5,6.744225997376959e-07
Sujeto2,Moderado,42,0.0018297745213798847,0.00031148127569569827,0.3349468813459672,0,160,0,32.14020930537592,29.0,8.69148108195565e-06
Sujeto2,Moderado,43,0.0006088302262994662,0.00011190539663591448,0.11546066014074209,0,126,0,24.99489349556616,23.5,8.328628579967967e-07
Sujeto2,Moderado,44,0.0005970930512351079,9.884045642366385e-05,0.10606021442559024,0,98,0,44.79163791984876,27.5,3.473706641056157e-07
Sujeto3,Intenso,1,0.00413169119204628,0.0006969911439940463,1.328569324832976,10,151,41,57.977040200121095,49.5,4.2621256462293545e-05
Sujeto3,Intenso,2,0.0038568806564123832,0.0005168012694143102,1.0638016584474161,9,90,35,98.9365603491053,57.0,4.03765466489029e-06
Sujeto3,Intenso,3,0.0028353937785623234,0.0005336514395531049,1.2091747673193614,13,170,32,93.21089040905962,83.5,1.9160508670561824e-05
Sujeto3,Intenso,4,0.0058106246766752535,0.001473618122620731,3.3151714184817562,30,353,97,74.94493351203867,53.5,5.780752539890649e-05
Sujeto3,Intenso,5,0.0066575812859780955,0.0017523622111323555,3.6592039328650525,26,354,103,74.17531846911723,56.5,0.00010683095827502937
Sujeto3,Intenso,6,0.004636487953956932,0.0009812635101963912,1.8093668673467305,8,255,41,61.84064355974931,53.0,5.432543379056419e-05
Sujeto3,Intenso,7,0.07524884630759757,0.027249468377804845,54.301280895957206,147,422,996,61.585356072104766,60.0,0.013122792462619213
Sujeto3,Intenso,8,0.07542321266044527,0.02813036122216725,56.020723418788506,156,486,1040,61.50509437213714,60.0,0.015130844801033341
Sujeto3,Intenso,9,0.007930534698498672,0.0023429258993934716,3.950691086381381,19,378,91,63.376923323456616,54.0,0.00012630131948529114
Sujeto3,Intenso,10,0.007103571239661928,0.0021036921069972907,3.013297446422472,12,364,65,50.27227833108682,46.0,0.00011744366499435835
Sujeto3,Intenso,11,0.005169502221592416,0.001110603066234385,1.7671464436778457,8,194,49,54.548927293119235,48.5,3.325978699440468e-05
Sujeto3,Intenso,12,0.0031081154269500194,0.000338704730533451,0.6508895283638785,4,128,22,58.160727585618446,51.5,2.8742753670401743e-05
Sujeto3,Intenso,13,0.003772826144316668,0.0007192066017938023,1.2364310674763932,4,260,24,54.62393930406523,46.5,3.104751459014657e-05
Sujeto3,Intenso,14,0.003864925783224763,0.0007969467787356298,1.3332882218325293,6,299,26,54.94102281019667,47.0,3.6100848913336867e-05
Sujeto3,Intenso,15,0.0010645543366051154,0.00019672676542164806,0.31754050701375947,4,196,5,113.67770318554608,106.0,1.1275121790042424e-06
Sujeto3,Intenso,16,0.00045951450427721656,5.141878018631503e-05,0.11767286408294275,2,71,3,143.6338695761941,158.5,3.865051522301541e-07
Sujeto3,Intenso,17,0.001151648942348691,6.406840388294704e-05,0.38478717573823135,6,41,12,196.155690878766,191.0,2.0714031876171347e-06
Sujeto3,Intenso,18,0.0027206500296168197,0.0003169040395018265,0.8105049133350384,11,99,24,72.34355843352823,39.5,1.5350627451809325e-05
Sujeto3,Intenso,19,0.002600223661354963,0.0003388048676087741,0.6478946627183282,7,146,16,101.79666005842398,56.5,1.2963394119205703e-06
Sujeto3,Intenso,20,0.002280666642523487,0.0003328154386671662,1.331136279089239,19,218,42,166.30149641357096,165.0,9.350068311335387e-06
Sujeto3,Intenso,21,0.002504784703392256,0.00030109981037232354,1.4096752552574743,20,173,45,168.71494096519305,164.0,1.3514471409587491e-05
Sujeto3,Intenso,22,0.0014973959485844908,0.00011189230229958023,0.5559214845738344,9,96,18,196.12263110158295,191.0,6.3324795398664354e-06
Sujeto3,Intenso,23,0.003940815625541467,0.0006862405531370511,1.5340872229733207,18,199,50,78.85790913125021,55.0,3.0405661460211014e-05
Sujeto3,Intenso,24,0.004456067548224481,0.0008244468086618589,2.131998254031659,23,220,68,89.34214760218286,58.5,4.3358147867629606e-05
Sujeto3,Intenso,25,0.0022037811358779687,0.00020665474598308739,0.9173995054530176,11,111,29,198.06643929772534,180.5,6.97794806540711e-06
Sujeto3,Intenso,26,0.0004070393127393967,2.3253901840097574e-05,0.13910967411685704,2,50,3,196.15820882840117,191.5,4.0191443673365227e-07
Sujeto3,Intenso,27,0.0014718125996247245,0.00017062332375526978,0.8638057608334084,14,155,23,184.42422748189415,185.5,3.7942144402114206e-06
Sujeto3,Intenso,28,0.007579920765804477,0.001327809619151089,6.838559427102519,79,423,174,163.87829953270045,145.5,0.00014524374629932006
Sujeto3,Intenso,29,0.008460540381551751,0.0016965018235998112,8.087879699673664,86,420,213,162.9833091007398,145.5,0.00010390159123185318
Sujeto3,Intenso,30,0.004536019827596587,0.0007823990020180101,2.850924569921892,28,253,86,126.2293448878927,108.5,4.905544915742444e-05
Sujeto3,Intenso,31,0.0030772660998871623,0.000550684885406353,2.0413958863259483,29,253,66,160.76866766954765,155.0,1.7284016386296697e-05
Sujeto3,Intenso,32,0.0029831234174646022,0.00046529378499776414,1.864902988679988,29,234,59,131.30743275866814,114.0,2.297798932351335e-05
Sujeto3,Intenso,33,0.003892855303757859,0.00046717948264166635,1.6300763117929087,18,175,55,103.72578371866094,96.5,3.258990045966098e-05
Sujeto3,Intenso,34,0.004628890433498225,0.00071952463553054,2.196593890055232,25,200,72,92.83409619343267,65.0,3.816572211295784e-05
Sujeto3,Intenso,35,0.0038324484037022843,0.0006283040582750415,1.9725431842268697,26,195,64,99.24430895460138,79.0,3.366524429376083e-05
Sujeto3,Intenso,36,0.0033439629348497404,0.0004809704965765654,1.9479297225945258,26,255,66,116.22388303347523,103.5,2.1455717040801315e-05
Sujeto3,Intenso,37,0.007128583585781484,0.0016066868882616753,3.815767160063399,32,415,117,60.83477901164497,49.0,5.823517466088982e-05
Sujeto3,Intenso,38,0.008527788535424513,0.0019338915995250872,4.204160883079795,26,346,124,79.99968974383067,75.0,0.0001464224751898973
Sujeto3,Intenso,39,0.005593105141160404,0.0007979904065271217,1.8757829208958483,12,193,51,77.4534681293748,73.0,2.5188063454389438e-05
Sujeto3,Intenso,40,0.002157100342901626,0.0003185184764609478,0.6639405493790402,6,128,17,76.7803829091009,69.5,6.630118428465288e-06
Sujeto3,Intenso,41,0.0015609986946660136,0.00020894760721701467,0.5229461212453046,5,130,14,92.70372380064828,90.0,5.388080416244779e-06
Sujeto3,Intenso,42,0.0018122966397468331,0.000320218326229926,0.5964492805235331,4,159,9,62.26463957421852,34.0,5.065831133240664e-06
Sujeto3,Intenso,43,0.003178784814746981,0.0005107932444413237,1.103915363217495,8,152,28,87.0033922671729,78.0,1.8386186872339105e-05
Sujeto3,Intenso,44,0.003738461130906073,0.00047023190029930884,1.1914121570151794,8,165,35,92.53259721535214,91.5,2.5927631304257955e-05
Sujeto3,Intenso,45,0.0036261553985158313,0.0005745817803627705,1.1406974472553264,5,194,24,87.2272898868137,87.5,2.4871273013832505e-05
Sujeto3,Intenso,46,0.0029235862917035378,0.0005354065858383741,0.911354210678659,4,191,19,76.04226474166853,74.0,1.9922899795743045e-05
Sujeto3,Intenso,47,0.0018407572302283925,0.0002757836781146233,0.5539561672170416,5,171,15,86.33327374612263,66.0,7.68448512418325e-06
Sujeto3,Intenso,48,0.006404866631837552,0.0006887933002241273,2.311165753216724,20,205,56,107.65754785372621,98.5,3.5619630079699447e-05
Sujeto3,Intenso,49,0.006553794877075546,0.0007342470937903708,2.6792653353263027,26,231,72,106.31155754929257,98.5,0.00012538960550597606
Sujeto3,Intenso,50,0.004730436755717298,0.0006880476318302936,2.4282525492581675,28,253,76,120.45524359447857,107.5,4.478741380847244e-05
Sujeto3,Intenso,51,0.004779067472057839,0.0008803277477476372,2.5255941725974065,28,335,75,116.32861269235714,103.5,6.21744424282625e-05
Sujeto3,Intenso,52,0.00257586025695178,0.0005311117467798055,1.2571309662254815,15,270,38,87.88143975453468,79.5,1.5334487554501894e-05
Sujeto3,Intenso,53,0.0020715709047819816,0.00030324462278293437,0.7962812149644347,8,134,23,97.22268790694555,87.5,9.509790591269119e-06
Sujeto3,Intenso,54,0.001727951860035303,0.00023479423081064352,0.5253804268833626,4,101,10,97.88006459862952,94.5,4.067655539743946e-06
Sujeto3,Intenso,55,0.0036908333174382503,0.0008043551400411619,1.552506822143588,9,194,29,85.34454762774895,79.5,2.792169361842727e-05
Sujeto3,Intenso,56,0.003947921519953934,0.0008904108710099713,1.69944627437987,9,237,35,71.37194019607355,43.0,2.984503209373609e-05
Sujeto3,Intenso,57,0.00256179315533564,0.0003383853112945931,0.6211040286610077,4,125,16,65.89532963040719,57.0,1.8040870934104522e-05
Sujeto3,Intenso,58,0.0020360139720653546,0.0002857089958786676,0.3650099666082488,2,98,6,44.590270123502314,41.5,1.073948789839491e-05
Sujeto3,Intenso,59,0.006924012751002594,0.001364386489941028,2.8263851519221665,19,257,88,73.86644403228769,65.5,6.140117582776637e-05
Sujeto3,Intenso,60,0.007014307623274013,0.0014236042745873515,3.3393480273752676,28,321,108,68.62199613736742,60.0,0.00012902167546551186
Sujeto3,Intenso,61,0.001990880435192799,0.0002732564504550001,0.8899266179030092,11,179,29,119.48628462070852,105.5,8.036225483947866e-06
Sujeto3,Intenso,62,0.0021891938596820875,0.0003515044070407476,0.5967758606967748,2,165,9,89.89778546107924,89.5,7.324320252414595e-06
Sujeto3,Intenso,63,0.002780808341880706,0.0004349214949136309,0.6336098589227388,2,164,10,42.64230013998256,37.5,2.2592820438903166e-05
Sujeto3,Intenso,64,0.0021346001566617603,0.00016416844703374335,0.26145112314843605,2,87,10,49.89645285715797,48.0,8.646164799031482e-06
Sujeto4,Moderado,1,0.0057992783902512165,0.0010198620916966159,3.7926177838514716,45,231,79,208.04548917994228,197.5,8.171046166456435e-05
Sujeto4,Moderado,2,0.00029997028651289467,1.856051231017414e-05,0.06714255981171639,2,53,3,50.99317343015698,13.5,7.677157365331508e-09
Sujeto4,Moderado,3,0.000221148139391709,1.5610432182322978e-05,0.04974112517528169,1,51,1,187.98025252543712,188.0,1.6118604271936662e-07
Sujeto4,Moderado,4,0.000348328931755242,3.6289976944014406e-05,0.07058448027258184,1,50,1,111.50738876718611,92.5,7.051933407231798e-08
Sujeto4,Moderado,5,0.014989264392777216,0.003877152560380533,19.888659736348476,183,544,421,194.94006814516166,180.0,0.0005440592979736676
Sujeto4,Moderado,6,0.01660186274326835,0.004802714539922627,23.30898456235453,208,678,490,171.50502191178734,146.5,0.0005544252087296675
Sujeto4,Moderado,7,0.008181419610255394,0.0014322338738947708,6.395109687159056,64,366,148,158.36309669598072,158.0,7.7708630964341e-05
Sujeto4,Moderado,8,0.005449261577812335,0.0007251560894859209,3.8991037092687577,48,244,97,185.40503571866049,171.5,6.608307146264118e-05
Sujeto4,Moderado,9,0.0037118391818585865,0.00024779581233935077,0.9484887701946412,9,68,18,162.3472299885195,153.0,1.0512036338573044e-05
Sujeto4,Moderado,10,0.0009464312473843732,6.106902592516441e-05,0.3094425355822862,5,56,9,284.8971177513206,285.5,2.0817176019101866e-06
Sujeto4,Moderado,11,0.0009464136309641379,6.0263148111689894e-05,0.3093229046351924,5,46,9,203.00641298038028,195.0,1.4562126123864277e-07
Sujeto4,Moderado,12,0.0009579806789912022,4.5553699634697855e-05,0.2668786568772437,5,52,10,196.1554905799404,191.5,4.938619265947628e-07
Sujeto4,Moderado,13,0.0009579806892372377,4.5611869835649195e-05,0.2668790723822411,5,46,10,196.1564596567755,191.5,2.732819443692108e-06
Sujeto4,Moderado,14,0.0005615284017083545,2.0472104382837663e-05,0.1214763697561261,2,28,5,196.1249680153455,191.0,6.586027111357123e-07
Sujeto4,Moderado,15,0.0005872352962257553,6.0343216187881475e-05,0.1400970796707854,2,90,5,182.72014698640277,185.0,9.951541736992286e-07
Sujeto4,Moderado,16,0.0006584885618672592,8.929967571355716e-05,0.11822941864663575,0,102,0,53.82950907996716,46.5,7.514552055347684e-07
Sujeto4,Moderado,17,0.003988049523061196,0.00047165271664671227,0.9048264747410338,7,162,26,54.887184407004035,48.5,3.212317898576897e-05
Sujeto4,Moderado,18,0.00597815469417828,0.0011993349874152173,2.0094278658133664,13,267,61,50.60431323827103,45.0,5.816783880698845e-05
Sujeto4,Moderado,19,0.004524252269788556,0.0008127604501626031,1.3419591674665579,9,217,40,51.70691785790618,46.0,4.553232369365549e-05
Sujeto4,Moderado,20,0.0005841114786913317,6.539082590780158e-05,0.2139266014536944,5,123,8,206.74966398013493,198.0,2.572679340075589e-07
Sujeto4,Moderado,21,0.003642482862864624,0.0003139506418382168,1.6223058966248287,21,148,46,177.48345207225722,152.0,3.970615625209331e-05
Sujeto4,Moderado,22,0.004072156330293012,0.000526667615255558,2.1067003969250635,24,195,56,164.24708062762141,150.0,3.397014418668621e-05
Sujeto4,Moderado,23,0.002430347530612603,0.00045124992324769854,0.7787494626368201,5,201,13,48.645263029532366,37.0,1.496492701533653e-05
Sujeto4,Moderado,24,0.0035714499962685793,0.00045077914983778004,1.3722327708959932,8,196,18,169.79772971992213,180.5,2.7986219211371365e-05
Sujeto4,Moderado,25,0.003211534133814801,0.0002568063160853011,1.200882256614194,8,132,18,200.8471374053176,199.0,2.8234502649511787e-05
Sujeto4,Moderado,26,0.00020084422411529267,1.5640477116879767e-05,0.0470372655006997,0,61,0,165.87187576485638,175.5,1.185654963155701e-07
Sujeto4,Moderado,27,0.001232260247431854,0.0001534221171477694,0.5289626205338109,10,93,17,176.75231310380556,169.5,4.160588057755581e-06
Sujeto4,Moderado,28,0.001754645991655808,0.00033079933486356765,0.6688000269107028,10,148,17,99.12819189025569,30.0,7.370908885072348e-06
Sujeto4,Moderado,29,0.0012491374883421378,0.0001782733552369087,0.1400292988413545,0,88,0,23.21940503097372,22.5,3.2098556849049627e-07
Sujeto4,Moderado,30,0.0016631100816774202,9.25930964149118e-05,0.42205399410831196,5,92,10,194.01045543652353,190.0,1.5392261546243194e-06
Sujeto4,Moderado,31,0.0016631099631370487,9.247268795163668e-05,0.4220460840662598,5,83,10,195.850679808833,191.0,8.819450893699139e-06
Sujeto4,Moderado,32,0.0019137340968478022,0.0002675250488054072,0.7884006001841243,12,125,26,103.39141698022948,91.5,1.0172648943064333e-05
Sujeto4,Moderado,33,0.001913820033351,0.000270209625211475,0.7895355003313236,12,159,26,122.34338266980266,116.5,8.135417185306323e-06
Sujeto4,Moderado,34,0.004012231312780782,0.0005388445205732464,2.927816488393764,38,194,80,211.86443621725093,201.0,3.35953047099815e-05
Sujeto4,Moderado,35,0.00963536706377654,0.001697499318078173,7.444020189739849,78,280,192,132.9136083946543,101.0,0.00027350365708290255
Sujeto4,Moderado,36,0.00952590074419289,0.0019890811956060676,6.5596971168285325,67,313,165,121.19919890737985,91.5,0.00018089066052099035
Sujeto4,Moderado,37,0.010574663449004805,0.0031135540982565988,9.469335168030106,92,483,203,122.16415371424326,75.0,0.00011122062539585021
Sujeto4,Moderado,38,0.012915199823527913,0.0035556920148382895,13.624369351977437,123,571,281,176.17294879810854,168.5,0.0003586540077893439
Sujeto4,Moderado,39,0.01193005613867242,0.0029198192883547456,14.013532106985465,140,602,334,175.5144385799409,165.0,0.00033927725026164726
Sujeto4,Moderado,40,0.011107647386427812,0.002700372993319685,13.485878435640052,145,584,343,181.59258192879477,163.0,8.23893891431869e-05
Sujeto4,Moderado,41,0.015662702236550443,0.004535433390324146,22.70025953074816,234,817,534,165.91900374145777,143.5,0.0005498407359129269
Sujeto4,Moderado,42,0.014708354790620763,0.0041446581071987905,18.647013531006237,187,730,431,138.44779885992324,113.0,0.0005018822847835121
Sujeto4,Moderado,43,0.0076812278668930345,0.002010195606364541,8.943078230927613,125,575,237,220.4166147726341,207.5,0.0001141816654581483
Sujeto4,Moderado,44,0.006271623878368185,0.0014630899090578835,7.768888788217135,117,486,217,206.12083698474842,192.5,6.475311225241142e-05
Sujeto4,Moderado,45,0.0013086896411275651,0.0001892052747073704,0.5018815057215191,8,144,17,155.24196650557417,166.0,1.8618436085674072e-06
Sujeto4,Moderado,46,0.0009014686530737692,0.0001143842740466944,0.30687981110692786,6,85,11,58.74508921531023,25.0,1.2835521799201765e-06
Sujeto4,Moderado,47,0.0007022871388014348,6.466316740264162e-05,0.258097557870266,6,76,11,215.6091100952636,221.0,1.5677244624635985e-06
Sujeto4,Moderado,48,0.0002188150096131922,5.943191006965491e-05,0.02911419789099582,0,116,0,17.886887039406226,16.0,1.3949434928337939e-07
Sujeto1,Reposo,1,0.0009929873287476767,0.00014764402624626322,0.4370150282824725,7,202,11,122.01072596204543,98.0,2.378017439410261e-06
Sujeto1,Reposo,2,0.0009281376584103184,7.98455413144817e-05,0.4518087737449438,7,167,13,196.13096260259627,191.5,1.969110711275878e-06
Sujeto1,Reposo,3,0.001022604552120803,0.00010979548039565315,0.5933013652689789,9,200,16,195.5122754820679,191.0,2.307959078165396e-06
Sujeto1,Reposo,4,0.0006954422672631035,8.581953491527767e-05,0.3665752840344929,5,186,6,195.4111522331878,191.5,7.618035413111606e-07
Sujeto1,Reposo,5,0.0007338818188724185,8.970557605252997e-05,0.41018238834620824,7,167,8,166.39437461105888,161.5,9.388047673968779e-07
Sujeto1,Reposo,6,0.00056222660177888,5.642102503786153e-05,0.2924689082891757,5,122,6,195.66273657284955,190.0,8.550350075094028e-07
Sujeto1,Reposo,7,0.0005431972800051314,3.758699177806069e-05,0.20813778904903427,3,92,6,195.97820913807521,191.0,4.794769270206767e-07
Sujeto1,Reposo,8,0.001497322761274141,0.00017809626938748474,0.983766001552617,17,175,34,186.98521524192756,183.5,5.2467146658668826e-06
Sujeto1,Reposo,9,0.0014600049343015328,0.00016829783502690475,0.9388512970100439,17,165,32,184.1236147549437,181.0,4.609150077734829e-06
Sujeto1,Reposo,10,0.000555870741027501,5.607197130469039e-05,0.2557817106292588,4,158,6,190.92105135330362,188.5,6.061851365947038e-07
Sujeto1,Reposo,11,0.0005477218156970024,7.762880579605343e-05,0.26620622700764573,3,228,4,161.79980516505987,156.5,7.649695674417922e-07
Sujeto1,Reposo,12,0.0010997296367929762,0.00013876885101333594,0.5202859022200536,6,205,10,135.26983263801642,118.5,2.5856764847956273e-06
Sujeto1,Reposo,13,0.0016202630948797493,0.00020880591662319735,0.9405389737119713,14,168,25,142.71569738420035,126.0,3.070777200832289e-06
Sujeto1,Reposo,14,0.0018471749977458244,0.00024079175817789887,1.0985443293931647,17,212,32,174.02818405064187,165.5,8.1826553864849e-06
Sujeto1,Reposo,15,0.0016402981125652634,0.000199321677315309,0.9473032415101547,15,219,30,174.7502679831152,166.5,6.4811745304760076e-06
Sujeto1,Reposo,16,0.0012002308538832647,0.00013744834024526003,0.7057899912274076,13,182,25,190.74266803252064,188.5,3.3711804104902964e-06
Sujeto1,Reposo,17,0.0015213931401062018,0.00018220674324241436,0.972023769260195,16,214,30,190.27857524343048,187.5,4.974361380601226e-06
Sujeto1,Reposo,18,0.001999776625450012,0.00025182674003925245,1.3472605052644542,22,249,44,170.63569756491376,166.5,6.564454008527864e-06
Sujeto1,Reposo,19,0.0016908994843202769,0.00020246802775885495,1.0415988359873731,20,209,37,191.8648042250957,186.0,3.0678646002462725e-06
Sujeto1,Reposo,20,0.0007487125749718694,6.810926148977372e-05,0.35079420768073666,8,97,12,185.88290728919338,176.0,1.5250101076598666e-06
Sujeto1,Reposo,21,0.00015145311509691118,1.173792463953073e-05,0.026710430939449335,0,52,0,89.02319531325792,90.5,9.95908962432815e-10
Sujeto1,Reposo,22,3.257435716539554e-05,8.2017072132815e-06,0.0029927114220354148,0,60,0,12.057874322567228,11.5,2.6384925420308854e-09
Sujeto1,Reposo,23,0.0005205512848767914,3.295305608873816e-05,0.12052495458923625,2,64,5,190.30043526690324,188.5,8.935169505271083e-07
Sujeto1,Reposo,24,0.0007545535664809229,5.486164695610899e-05,0.27736372108674995,6,65,11,190.76277778144998,190.5,1.0742376057957334e-06
Sujeto1,Reposo,25,0.0005622395275044646,3.107587837338194e-05,0.18669188458811553,4,44,6,192.8160410821036,202.5,9.36447227381457e-07
Sujeto1,Reposo,26,0.00027534758604107456,1.5998262366226904e-05,0.08169912469200641,2,56,2,195.25692483315217,191.0,1.7635071591663355e-07
Sujeto1,Reposo,27,0.0004146809586939241,2.378619733245898e-05,0.12970698818772106,4,67,5,195.96691640807197,191.0,5.139041978388172e-07
Sujeto1,Reposo,28,0.00060663539010851,3.0885998846006245e-05,0.18564078218499708,4,43,8,196.1401709863372,191.0,9.428444780185273e-07
Sujeto1,Reposo,29,0.0005083233272525309,2.1793411042526777e-05,0.12806222447872628,2,59,5,196.13963981301868,191.0,4.3516261229155603e-07
Sujeto1,Reposo,30,6.310934737532002e-05,4.757337702428859e-06,0.019421539109227143,0,74,0,193.50410640990142,190.0,8.908501422948454e-09
Sujeto1,Reposo,31,4.7210404046782465e-05,1.0308125191837247e-05,0.01089114793022928,0,105,0,92.09092710221005,17.0,4.99522788552495e-09
